Envoy,Abyssos,Abyssos,703,95,441,417,136
Envoy,Abyssos,Abyssos,703,95,441,417,172
Envoy,Abyssos,Abyssos,703,131,441,381,172
Purg,Abyssos,Abyssos,693,167,273,379,301
Purg,Abyssos,Abyssos,693,95,345,379,301
Purg,Abyssos,Abyssos,693,95,273,428,301
Purg,Abyssos,Abyssos,693,95,273,379,301
Purg,Abyssos,Abyssos,693,131,309,379,301
Purg,Abyssos,Abyssos,693,95,309,415,301
Purg,Abyssos,Abyssos,693,95,273,415,301
Purg,Abyssos,Abyssos,693,131,273,379,301
Rina,Abyssos,Abyssos,693,260,438,263,136
Rina,Abyssos,Abyssos,693,211,438,263,136
Rina,Abyssos,Abyssos,693,211,438,335,136
Rina,Abyssos,Abyssos,693,211,438,263,208
Rina,Abyssos,Abyssos,693,247,438,263,136
Rina,Abyssos,Abyssos,693,211,438,299,136
Rina,Abyssos,Abyssos,693,211,438,299,172
Abyssos,Abyssos,Abyssos,714,267,273,191,215
Abyssos,Abyssos,Abyssos,714,267,345,191,215
Abyssos,Abyssos,Abyssos,714,267,273,263,215
Abyssos,Abyssos,Abyssos,714,267,273,191,267
Abyssos,Abyssos,Abyssos,714,267,309,191,215
Abyssos,Abyssos,Abyssos,714,267,309,227,215
Abyssos,Abyssos,Abyssos,714,267,273,227,251
Abyssos,Abyssos,Abyssos,714,267,273,191,251
Aug_Envoy,Abyssos,Abyssos,714,167,445,311,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,311,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,363,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,311,167
Aug_Envoy,Abyssos,Abyssos,714,131,445,311,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,347,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,347,131
Aug_Envoy,Abyssos,Abyssos,714,131,445,311,131
Envoy,Abyssos,Abyssos,703,167,441,309,95
Envoy,Abyssos,Abyssos,703,95,441,309,95
Envoy,Abyssos,Abyssos,703,95,441,359,95
Envoy,Abyssos,Abyssos,703,95,441,309,167
Envoy,Abyssos,Abyssos,703,131,441,309,95
Envoy,Abyssos,Abyssos,703,95,441,345,95
Envoy,Abyssos,Abyssos,703,95,441,345,131
Envoy,Abyssos,Abyssos,703,131,441,309,131
Purg,Abyssos,Abyssos,693,167,273,307,260
Purg,Abyssos,Abyssos,693,95,345,307,260
Purg,Abyssos,Abyssos,693,95,273,356,260
Purg,Abyssos,Abyssos,693,95,273,307,260
Purg,Abyssos,Abyssos,693,131,309,307,260
Purg,Abyssos,Abyssos,693,95,309,343,260
Purg,Abyssos,Abyssos,693,95,273,343,260
Purg,Abyssos,Abyssos,693,131,273,307,260
Rina,Abyssos,Abyssos,693,260,438,191,95
Rina,Abyssos,Abyssos,693,211,438,191,95
Rina,Abyssos,Abyssos,693,211,438,263,95
Rina,Abyssos,Abyssos,693,211,438,191,167
Rina,Abyssos,Abyssos,693,247,438,191,95
Rina,Abyssos,Abyssos,693,211,438,227,95
Rina,Abyssos,Abyssos,693,211,438,227,131
Abyssos,Abyssos,Abyssos,714,267,309,191,256
Abyssos,Abyssos,Abyssos,714,267,381,191,256
Abyssos,Abyssos,Abyssos,714,267,309,263,256
Abyssos,Abyssos,Abyssos,714,267,309,191,308
Abyssos,Abyssos,Abyssos,714,267,345,191,256
Abyssos,Abyssos,Abyssos,714,267,345,227,256
Abyssos,Abyssos,Abyssos,714,267,309,227,292
Abyssos,Abyssos,Abyssos,714,267,309,191,292
Aug_Envoy,Abyssos,Abyssos,714,167,481,311,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,311,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,363,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,311,208
Aug_Envoy,Abyssos,Abyssos,714,131,481,311,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,347,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,347,172
Aug_Envoy,Abyssos,Abyssos,714,131,481,311,172
Envoy,Abyssos,Abyssos,703,167,477,309,136
Envoy,Abyssos,Abyssos,703,95,477,309,136
Envoy,Abyssos,Abyssos,703,95,477,359,136
Envoy,Abyssos,Abyssos,703,95,477,309,208
Envoy,Abyssos,Abyssos,703,131,477,309,136
Envoy,Abyssos,Abyssos,703,95,477,345,136
Envoy,Abyssos,Abyssos,703,95,477,345,172
Envoy,Abyssos,Abyssos,703,131,477,309,172
Purg,Abyssos,Abyssos,693,167,309,307,301
Purg,Abyssos,Abyssos,693,95,381,307,301
Purg,Abyssos,Abyssos,693,95,309,356,301
Purg,Abyssos,Abyssos,693,95,309,307,301
Purg,Abyssos,Abyssos,693,131,345,307,301
Purg,Abyssos,Abyssos,693,95,345,343,301
Purg,Abyssos,Abyssos,693,95,309,343,301
Purg,Abyssos,Abyssos,693,131,309,307,301
Rina,Abyssos,Abyssos,693,260,474,191,136
Rina,Abyssos,Abyssos,693,211,474,191,136
Rina,Abyssos,Abyssos,693,211,474,263,136
Rina,Abyssos,Abyssos,693,211,474,191,208
Rina,Abyssos,Abyssos,693,247,474,191,136
Rina,Abyssos,Abyssos,693,211,474,227,136
Rina,Abyssos,Abyssos,693,211,474,227,172
Abyssos,Abyssos,Abyssos,714,267,309,227,256
Abyssos,Abyssos,Abyssos,714,267,381,227,256
Abyssos,Abyssos,Abyssos,714,267,309,299,256
Abyssos,Abyssos,Abyssos,714,267,309,227,308
Abyssos,Abyssos,Abyssos,714,267,345,227,256
Abyssos,Abyssos,Abyssos,714,267,345,263,256
Abyssos,Abyssos,Abyssos,714,267,309,263,292
Abyssos,Abyssos,Abyssos,714,267,309,227,292
Aug_Envoy,Abyssos,Abyssos,714,167,481,347,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,347,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,399,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,347,208
Aug_Envoy,Abyssos,Abyssos,714,131,481,347,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,383,136
Aug_Envoy,Abyssos,Abyssos,714,95,481,383,172
Aug_Envoy,Abyssos,Abyssos,714,131,481,347,172
Envoy,Abyssos,Abyssos,703,167,477,345,136
Envoy,Abyssos,Abyssos,703,95,477,345,136
Envoy,Abyssos,Abyssos,703,95,477,395,136
Envoy,Abyssos,Abyssos,703,95,477,345,208
Envoy,Abyssos,Abyssos,703,131,477,345,136
Envoy,Abyssos,Abyssos,703,95,477,381,136
Envoy,Abyssos,Abyssos,703,95,477,381,172
Envoy,Abyssos,Abyssos,703,131,477,345,172
Purg,Abyssos,Abyssos,693,167,309,343,301
Purg,Abyssos,Abyssos,693,95,381,343,301
Purg,Abyssos,Abyssos,693,95,309,392,301
Purg,Abyssos,Abyssos,693,95,309,343,301
Purg,Abyssos,Abyssos,693,131,345,343,301
Purg,Abyssos,Abyssos,693,95,345,379,301
Purg,Abyssos,Abyssos,693,95,309,379,301
Purg,Abyssos,Abyssos,693,131,309,343,301
Rina,Abyssos,Abyssos,693,260,474,227,136
Rina,Abyssos,Abyssos,693,211,474,227,136
Rina,Abyssos,Abyssos,693,211,474,299,136
Rina,Abyssos,Abyssos,693,211,474,227,208
Rina,Abyssos,Abyssos,693,247,474,227,136
Rina,Abyssos,Abyssos,693,211,474,263,136
Rina,Abyssos,Abyssos,693,211,474,263,172
Abyssos,Abyssos,Abyssos,714,267,273,227,215
Abyssos,Abyssos,Abyssos,714,267,345,227,215
Abyssos,Abyssos,Abyssos,714,267,273,299,215
Abyssos,Abyssos,Abyssos,714,267,273,227,267
Abyssos,Abyssos,Abyssos,714,267,309,227,215
Abyssos,Abyssos,Abyssos,714,267,309,263,215
Abyssos,Abyssos,Abyssos,714,267,273,263,251
Abyssos,Abyssos,Abyssos,714,267,273,227,251
Aug_Envoy,Abyssos,Abyssos,714,167,445,347,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,347,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,399,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,347,167
Aug_Envoy,Abyssos,Abyssos,714,131,445,347,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,383,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,383,131
Aug_Envoy,Abyssos,Abyssos,714,131,445,347,131
Envoy,Abyssos,Abyssos,703,167,441,345,95
Envoy,Abyssos,Abyssos,703,95,441,345,95
Envoy,Abyssos,Abyssos,703,95,441,395,95
Envoy,Abyssos,Abyssos,703,95,441,345,167
Envoy,Abyssos,Abyssos,703,131,441,345,95
Envoy,Abyssos,Abyssos,703,95,441,381,95
Envoy,Abyssos,Abyssos,703,95,441,381,131
Envoy,Abyssos,Abyssos,703,131,441,345,131
Purg,Abyssos,Abyssos,693,167,273,343,260
Purg,Abyssos,Abyssos,693,95,345,343,260
Purg,Abyssos,Abyssos,693,95,273,392,260
Purg,Abyssos,Abyssos,693,95,273,343,260
Purg,Abyssos,Abyssos,693,131,309,343,260
Purg,Abyssos,Abyssos,693,95,309,379,260
Purg,Abyssos,Abyssos,693,95,273,379,260
Purg,Abyssos,Abyssos,693,131,273,343,260
Rina,Abyssos,Abyssos,693,260,438,227,95
Rina,Abyssos,Abyssos,693,211,438,227,95
Rina,Abyssos,Abyssos,693,211,438,299,95
Rina,Abyssos,Abyssos,693,211,438,227,167
Rina,Abyssos,Abyssos,693,247,438,227,95
Rina,Abyssos,Abyssos,693,211,438,263,95
Rina,Abyssos,Abyssos,693,211,438,263,131
Abyssos,Abyssos,Abyssos,714,267,273,191,215
Abyssos,Abyssos,Abyssos,714,267,345,191,215
Abyssos,Abyssos,Abyssos,714,267,273,263,215
Abyssos,Abyssos,Abyssos,714,267,273,191,267
Abyssos,Abyssos,Abyssos,714,267,309,191,215
Abyssos,Abyssos,Abyssos,714,267,309,227,215
Abyssos,Abyssos,Abyssos,714,267,273,227,251
Abyssos,Abyssos,Abyssos,714,267,273,191,251
Aug_Envoy,Abyssos,Abyssos,714,167,445,311,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,311,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,363,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,311,167
Aug_Envoy,Abyssos,Abyssos,714,131,445,311,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,347,95
Aug_Envoy,Abyssos,Abyssos,714,95,445,347,131
Aug_Envoy,Abyssos,Abyssos,714,131,445,311,131
Envoy,Abyssos,Abyssos,703,167,441,309,95
Envoy,Abyssos,Abyssos,703,95,441,309,95
Envoy,Abyssos,Abyssos,703,95,441,359,95
Envoy,Abyssos,Abyssos,703,95,441,309,167
Envoy,Abyssos,Abyssos,703,131,441,309,95
Envoy,Abyssos,Abyssos,703,95,441,345,95
Envoy,Abyssos,Abyssos,703,95,441,345,131
Envoy,Abyssos,Abyssos,703,131,441,309,131
Purg,Abyssos,Abyssos,693,167,273,307,260
Purg,Abyssos,Abyssos,693,95,345,307,260
Purg,Abyssos,Abyssos,693,95,273,356,260
Purg,Abyssos,Abyssos,693,95,273,307,260
Purg,Abyssos,Abyssos,693,131,309,307,260
Purg,Abyssos,Abyssos,693,95,309,343,260
Purg,Abyssos,Abyssos,693,95,273,343,260
Purg,Abyssos,Abyssos,693,131,273,307,260
Rina,Abyssos,Abyssos,693,260,438,191,95
Rina,Abyssos,Abyssos,693,211,438,191,95
Rina,Abyssos,Abyssos,693,211,438,263,95
Rina,Abyssos,Abyssos,693,211,438,191,167
Rina,Abyssos,Abyssos,693,247,438,191,95
Rina,Abyssos,Abyssos,693,211,438,227,95
Rina,Abyssos,Abyssos,693,211,438,227,131
Abyssos,Aug_Envoy,Abyssos,714,244,368,327,120
Abyssos,Aug_Envoy,Abyssos,714,244,440,327,120
Abyssos,Aug_Envoy,Abyssos,714,244,368,399,120
Abyssos,Aug_Envoy,Abyssos,714,244,368,327,172
Abyssos,Aug_Envoy,Abyssos,714,244,404,327,120
Abyssos,Aug_Envoy,Abyssos,714,244,404,363,120
Abyssos,Aug_Envoy,Abyssos,714,244,368,363,156
Abyssos,Aug_Envoy,Abyssos,714,244,368,327,156
Aug_Envoy,Aug_Envoy,Abyssos,714,144,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,499,0
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,447,72
Aug_Envoy,Aug_Envoy,Abyssos,714,108,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,483,0
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,483,36
Aug_Envoy,Aug_Envoy,Abyssos,714,108,540,447,36
Envoy,Aug_Envoy,Abyssos,703,144,536,445,0
Envoy,Aug_Envoy,Abyssos,703,72,536,445,0
Envoy,Aug_Envoy,Abyssos,703,72,536,495,0
Envoy,Aug_Envoy,Abyssos,703,72,536,445,72
Envoy,Aug_Envoy,Abyssos,703,108,536,445,0
Envoy,Aug_Envoy,Abyssos,703,72,536,481,0
Envoy,Aug_Envoy,Abyssos,703,72,536,481,36
Envoy,Aug_Envoy,Abyssos,703,108,536,445,36
Purg,Aug_Envoy,Abyssos,693,144,368,443,165
Purg,Aug_Envoy,Abyssos,693,72,440,443,165
Purg,Aug_Envoy,Abyssos,693,72,368,492,165
Purg,Aug_Envoy,Abyssos,693,72,368,443,165
Purg,Aug_Envoy,Abyssos,693,108,404,443,165
Purg,Aug_Envoy,Abyssos,693,72,404,479,165
Purg,Aug_Envoy,Abyssos,693,72,368,479,165
Purg,Aug_Envoy,Abyssos,693,108,368,443,165
Rina,Aug_Envoy,Abyssos,693,237,533,327,0
Rina,Aug_Envoy,Abyssos,693,188,533,327,0
Rina,Aug_Envoy,Abyssos,693,188,533,399,0
Rina,Aug_Envoy,Abyssos,693,188,533,327,72
Rina,Aug_Envoy,Abyssos,693,224,533,327,0
Rina,Aug_Envoy,Abyssos,693,188,533,363,0
Rina,Aug_Envoy,Abyssos,693,188,533,363,36
Abyssos,Aug_Envoy,Abyssos,714,172,368,327,120
Abyssos,Aug_Envoy,Abyssos,714,172,440,327,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,399,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,327,172
Abyssos,Aug_Envoy,Abyssos,714,172,404,327,120
Abyssos,Aug_Envoy,Abyssos,714,172,404,363,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,363,156
Abyssos,Aug_Envoy,Abyssos,714,172,368,327,156
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,499,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,447,72
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,483,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,483,36
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,447,36
Envoy,Aug_Envoy,Abyssos,703,72,536,445,0
Envoy,Aug_Envoy,Abyssos,703,0,536,445,0
Envoy,Aug_Envoy,Abyssos,703,0,536,495,0
Envoy,Aug_Envoy,Abyssos,703,0,536,445,72
Envoy,Aug_Envoy,Abyssos,703,36,536,445,0
Envoy,Aug_Envoy,Abyssos,703,0,536,481,0
Envoy,Aug_Envoy,Abyssos,703,0,536,481,36
Envoy,Aug_Envoy,Abyssos,703,36,536,445,36
Purg,Aug_Envoy,Abyssos,693,72,368,443,165
Purg,Aug_Envoy,Abyssos,693,0,440,443,165
Purg,Aug_Envoy,Abyssos,693,0,368,492,165
Purg,Aug_Envoy,Abyssos,693,0,368,443,165
Purg,Aug_Envoy,Abyssos,693,36,404,443,165
Purg,Aug_Envoy,Abyssos,693,0,404,479,165
Purg,Aug_Envoy,Abyssos,693,0,368,479,165
Purg,Aug_Envoy,Abyssos,693,36,368,443,165
Rina,Aug_Envoy,Abyssos,693,165,533,327,0
Rina,Aug_Envoy,Abyssos,693,116,533,327,0
Rina,Aug_Envoy,Abyssos,693,116,533,399,0
Rina,Aug_Envoy,Abyssos,693,116,533,327,72
Rina,Aug_Envoy,Abyssos,693,152,533,327,0
Rina,Aug_Envoy,Abyssos,693,116,533,363,0
Rina,Aug_Envoy,Abyssos,693,116,533,363,36
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,120
Abyssos,Aug_Envoy,Abyssos,714,172,440,286,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,358,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,172
Abyssos,Aug_Envoy,Abyssos,714,172,404,286,120
Abyssos,Aug_Envoy,Abyssos,714,172,404,322,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,322,156
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,156
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,406,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,406,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,458,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,406,72
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,406,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,442,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,442,36
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,406,36
Envoy,Aug_Envoy,Abyssos,703,72,536,404,0
Envoy,Aug_Envoy,Abyssos,703,0,536,404,0
Envoy,Aug_Envoy,Abyssos,703,0,536,454,0
Envoy,Aug_Envoy,Abyssos,703,0,536,404,72
Envoy,Aug_Envoy,Abyssos,703,36,536,404,0
Envoy,Aug_Envoy,Abyssos,703,0,536,440,0
Envoy,Aug_Envoy,Abyssos,703,0,536,440,36
Envoy,Aug_Envoy,Abyssos,703,36,536,404,36
Purg,Aug_Envoy,Abyssos,693,72,368,402,165
Purg,Aug_Envoy,Abyssos,693,0,440,402,165
Purg,Aug_Envoy,Abyssos,693,0,368,451,165
Purg,Aug_Envoy,Abyssos,693,0,368,402,165
Purg,Aug_Envoy,Abyssos,693,36,404,402,165
Purg,Aug_Envoy,Abyssos,693,0,404,438,165
Purg,Aug_Envoy,Abyssos,693,0,368,438,165
Purg,Aug_Envoy,Abyssos,693,36,368,402,165
Rina,Aug_Envoy,Abyssos,693,165,533,286,0
Rina,Aug_Envoy,Abyssos,693,116,533,286,0
Rina,Aug_Envoy,Abyssos,693,116,533,358,0
Rina,Aug_Envoy,Abyssos,693,116,533,286,72
Rina,Aug_Envoy,Abyssos,693,152,533,286,0
Rina,Aug_Envoy,Abyssos,693,116,533,322,0
Rina,Aug_Envoy,Abyssos,693,116,533,322,36
Abyssos,Aug_Envoy,Abyssos,714,172,368,327,192
Abyssos,Aug_Envoy,Abyssos,714,172,440,327,192
Abyssos,Aug_Envoy,Abyssos,714,172,368,399,192
Abyssos,Aug_Envoy,Abyssos,714,172,368,327,244
Abyssos,Aug_Envoy,Abyssos,714,172,404,327,192
Abyssos,Aug_Envoy,Abyssos,714,172,404,363,192
Abyssos,Aug_Envoy,Abyssos,714,172,368,363,228
Abyssos,Aug_Envoy,Abyssos,714,172,368,327,228
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,447,72
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,447,72
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,499,72
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,447,144
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,447,72
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,483,72
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,483,108
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,447,108
Envoy,Aug_Envoy,Abyssos,703,72,536,445,72
Envoy,Aug_Envoy,Abyssos,703,0,536,445,72
Envoy,Aug_Envoy,Abyssos,703,0,536,495,72
Envoy,Aug_Envoy,Abyssos,703,0,536,445,144
Envoy,Aug_Envoy,Abyssos,703,36,536,445,72
Envoy,Aug_Envoy,Abyssos,703,0,536,481,72
Envoy,Aug_Envoy,Abyssos,703,0,536,481,108
Envoy,Aug_Envoy,Abyssos,703,36,536,445,108
Purg,Aug_Envoy,Abyssos,693,72,368,443,237
Purg,Aug_Envoy,Abyssos,693,0,440,443,237
Purg,Aug_Envoy,Abyssos,693,0,368,492,237
Purg,Aug_Envoy,Abyssos,693,0,368,443,237
Purg,Aug_Envoy,Abyssos,693,36,404,443,237
Purg,Aug_Envoy,Abyssos,693,0,404,479,237
Purg,Aug_Envoy,Abyssos,693,0,368,479,237
Purg,Aug_Envoy,Abyssos,693,36,368,443,237
Rina,Aug_Envoy,Abyssos,693,165,533,327,72
Rina,Aug_Envoy,Abyssos,693,116,533,327,72
Rina,Aug_Envoy,Abyssos,693,116,533,399,72
Rina,Aug_Envoy,Abyssos,693,116,533,327,144
Rina,Aug_Envoy,Abyssos,693,152,533,327,72
Rina,Aug_Envoy,Abyssos,693,116,533,363,72
Rina,Aug_Envoy,Abyssos,693,116,533,363,108
Abyssos,Aug_Envoy,Abyssos,714,208,368,327,120
Abyssos,Aug_Envoy,Abyssos,714,208,440,327,120
Abyssos,Aug_Envoy,Abyssos,714,208,368,399,120
Abyssos,Aug_Envoy,Abyssos,714,208,368,327,172
Abyssos,Aug_Envoy,Abyssos,714,208,404,327,120
Abyssos,Aug_Envoy,Abyssos,714,208,404,363,120
Abyssos,Aug_Envoy,Abyssos,714,208,368,363,156
Abyssos,Aug_Envoy,Abyssos,714,208,368,327,156
Aug_Envoy,Aug_Envoy,Abyssos,714,108,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,499,0
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,447,72
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,447,0
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,483,0
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,483,36
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,447,36
Envoy,Aug_Envoy,Abyssos,703,108,536,445,0
Envoy,Aug_Envoy,Abyssos,703,36,536,445,0
Envoy,Aug_Envoy,Abyssos,703,36,536,495,0
Envoy,Aug_Envoy,Abyssos,703,36,536,445,72
Envoy,Aug_Envoy,Abyssos,703,72,536,445,0
Envoy,Aug_Envoy,Abyssos,703,36,536,481,0
Envoy,Aug_Envoy,Abyssos,703,36,536,481,36
Envoy,Aug_Envoy,Abyssos,703,72,536,445,36
Purg,Aug_Envoy,Abyssos,693,108,368,443,165
Purg,Aug_Envoy,Abyssos,693,36,440,443,165
Purg,Aug_Envoy,Abyssos,693,36,368,492,165
Purg,Aug_Envoy,Abyssos,693,36,368,443,165
Purg,Aug_Envoy,Abyssos,693,72,404,443,165
Purg,Aug_Envoy,Abyssos,693,36,404,479,165
Purg,Aug_Envoy,Abyssos,693,36,368,479,165
Purg,Aug_Envoy,Abyssos,693,72,368,443,165
Rina,Aug_Envoy,Abyssos,693,201,533,327,0
Rina,Aug_Envoy,Abyssos,693,152,533,327,0
Rina,Aug_Envoy,Abyssos,693,152,533,399,0
Rina,Aug_Envoy,Abyssos,693,152,533,327,72
Rina,Aug_Envoy,Abyssos,693,188,533,327,0
Rina,Aug_Envoy,Abyssos,693,152,533,363,0
Rina,Aug_Envoy,Abyssos,693,152,533,363,36
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,120
Abyssos,Aug_Envoy,Abyssos,714,172,440,286,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,358,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,172
Abyssos,Aug_Envoy,Abyssos,714,172,404,286,120
Abyssos,Aug_Envoy,Abyssos,714,172,404,322,120
Abyssos,Aug_Envoy,Abyssos,714,172,368,322,156
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,156
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,406,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,406,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,458,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,406,72
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,406,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,442,0
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,442,36
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,406,36
Envoy,Aug_Envoy,Abyssos,703,72,536,404,0
Envoy,Aug_Envoy,Abyssos,703,0,536,404,0
Envoy,Aug_Envoy,Abyssos,703,0,536,454,0
Envoy,Aug_Envoy,Abyssos,703,0,536,404,72
Envoy,Aug_Envoy,Abyssos,703,36,536,404,0
Envoy,Aug_Envoy,Abyssos,703,0,536,440,0
Envoy,Aug_Envoy,Abyssos,703,0,536,440,36
Envoy,Aug_Envoy,Abyssos,703,36,536,404,36
Purg,Aug_Envoy,Abyssos,693,72,368,402,165
Purg,Aug_Envoy,Abyssos,693,0,440,402,165
Purg,Aug_Envoy,Abyssos,693,0,368,451,165
Purg,Aug_Envoy,Abyssos,693,0,368,402,165
Purg,Aug_Envoy,Abyssos,693,36,404,402,165
Purg,Aug_Envoy,Abyssos,693,0,404,438,165
Purg,Aug_Envoy,Abyssos,693,0,368,438,165
Purg,Aug_Envoy,Abyssos,693,36,368,402,165
Rina,Aug_Envoy,Abyssos,693,165,533,286,0
Rina,Aug_Envoy,Abyssos,693,116,533,286,0
Rina,Aug_Envoy,Abyssos,693,116,533,358,0
Rina,Aug_Envoy,Abyssos,693,116,533,286,72
Rina,Aug_Envoy,Abyssos,693,152,533,286,0
Rina,Aug_Envoy,Abyssos,693,116,533,322,0
Rina,Aug_Envoy,Abyssos,693,116,533,322,36
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,156
Abyssos,Aug_Envoy,Abyssos,714,172,440,286,156
Abyssos,Aug_Envoy,Abyssos,714,172,368,358,156
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,208
Abyssos,Aug_Envoy,Abyssos,714,172,404,286,156
Abyssos,Aug_Envoy,Abyssos,714,172,404,322,156
Abyssos,Aug_Envoy,Abyssos,714,172,368,322,192
Abyssos,Aug_Envoy,Abyssos,714,172,368,286,192
Aug_Envoy,Aug_Envoy,Abyssos,714,72,540,406,36
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,406,36
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,458,36
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,406,108
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,406,36
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,442,36
Aug_Envoy,Aug_Envoy,Abyssos,714,0,540,442,72
Aug_Envoy,Aug_Envoy,Abyssos,714,36,540,406,72
Envoy,Aug_Envoy,Abyssos,703,72,536,404,36
Envoy,Aug_Envoy,Abyssos,703,0,536,404,36
Envoy,Aug_Envoy,Abyssos,703,0,536,454,36
Envoy,Aug_Envoy,Abyssos,703,0,536,404,108
Envoy,Aug_Envoy,Abyssos,703,36,536,404,36
Envoy,Aug_Envoy,Abyssos,703,0,536,440,36
Envoy,Aug_Envoy,Abyssos,703,0,536,440,72
Envoy,Aug_Envoy,Abyssos,703,36,536,404,72
Purg,Aug_Envoy,Abyssos,693,72,368,402,201
Purg,Aug_Envoy,Abyssos,693,0,440,402,201
Purg,Aug_Envoy,Abyssos,693,0,368,451,201
Purg,Aug_Envoy,Abyssos,693,0,368,402,201
Purg,Aug_Envoy,Abyssos,693,36,404,402,201
Purg,Aug_Envoy,Abyssos,693,0,404,438,201
Purg,Aug_Envoy,Abyssos,693,0,368,438,201
